geolocation_name,quarter_label,year,deflated_gdp_usd,us_cpi,landlocked,access_to_airport,access_to_port,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
2,2,2023,3993446887350.673,139.5056151606663,0,1,1,1,450.0,2,0,1,0,5,sentinel_2_05000_akita_2023-Q2.tif,viirs_05000_akita_2023-Q2.tif,1702.1886205748767
10,4,2022,3880440088794.578,136.4362131047677,0,1,1,1,900.0,3,1,2,1,3,sentinel_2_43000_kumamoto_2022-Q4.tif,viirs_43000_kumamoto_2022-Q4.tif,1536.9377562794778
102,3,2020,4069008481605.98,119.1285399053605,0,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2020-Q3.tif,viirs_08000_ibaraki_2020-Q3.tif,1883.5983140844
11,4,2023,3993446887350.673,140.8613862067226,0,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2023-Q4.tif,viirs_45000_miyazaki_2023-Q4.tif,1665.5303001610391
60,2,2022,3880440088794.578,134.1731806810651,1,0,0,1,340.0,2,0,2,1,3,sentinel_2_25000_shiga_2022-Q2.tif,viirs_25000_shiga_2022-Q2.tif,1616.2304589912585
106,3,2023,3993446887350.673,140.714328844415,0,1,1,1,830.0,3,0,1,0,6,sentinel_2_01000_hokkaido_2023-Q3.tif,viirs_01000_hokkaido_2023-Q3.tif,2508.421727107279
27,4,2022,3880440088794.578,136.4362131047677,0,0,1,1,320.0,2,1,1,0,3,sentinel_2_18000_fukui_2022-Q4.tif,viirs_18000_fukui_2022-Q4.tif,1659.3451857718217
56,2,2024,3928801383782.808,143.9682405014625,0,1,1,1,37.5,3,1,3,1,3,sentinel_2_12000_chiba_2024-Q2.tif,viirs_12000_chiba_2024-Q2.tif,1874.5125984685133
27,1,2024,3928801383782.808,142.3299725681459,0,0,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2024-Q1.tif,viirs_18000_fukui_2024-Q1.tif,1887.2570312474768
44,2,2024,3928801383782.808,143.9682405014625,0,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2024-Q2.tif,viirs_28000_hyogo_2024-Q2.tif,1985.1546263795424
37,4,2020,4069008481605.98,119.4024762808857,0,1,1,1,575.0,2,1,1,0,5,sentinel_2_02000_aomori_2020-Q4.tif,viirs_02000_aomori_2020-Q4.tif,1936.7279269382136
69,4,2023,3993446887350.673,140.8613862067226,0,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2023-Q4.tif,viirs_41000_saga_2023-Q4.tif,1756.054795682565
22,3,2019,4070264756531.522,117.6899153350103,0,1,1,1,500.0,2,1,2,1,3,sentinel_2_31000_tottori_2019-Q3.tif,viirs_31000_tottori_2019-Q3.tif,1762.1363449518349
73,3,2024,3928801383782.808,144.403145070865,1,0,0,1,100.0,2,1,1,0,3,sentinel_2_09000_tochigi_2024-Q3.tif,viirs_09000_tochigi_2024-Q3.tif,1947.812481116303
88,3,2022,3880440088794.578,135.9371046973515,0,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2022-Q3.tif,viirs_14000_kanagawa_2022-Q3.tif,1709.9548611224154
58,1,2021,4247588558872.2593,120.6838014481023,0,1,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2021-Q1.tif,viirs_24000_mie_2021-Q1.tif,1787.7008325367306
55,1,2020,4069008481605.98,118.4352913210933,0,1,1,1,450.0,3,1,3,1,3,sentinel_2_30000_wakayama_2020-Q1.tif,viirs_30000_wakayama_2020-Q1.tif,1774.6513409797408
53,2,2020,4069008481605.98,117.7956988014519,0,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2020-Q2.tif,viirs_15000_niigata_2020-Q2.tif,1750.7766883501588
115,2,2020,4069008481605.98,117.7956988014519,0,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2020-Q2.tif,viirs_27000_osaka_2020-Q2.tif,2112.860475486505
111,4,2019,4070264756531.522,117.9406160358257,0,1,1,1,250.0,3,1,2,1,3,sentinel_2_07000_fukushima_2019-Q4.tif,viirs_07000_fukushima_2019-Q4.tif,1865.442928159241
16,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,260.0,2,1,2,1,3,sentinel_2_16000_toyama_2019-Q1.tif,viirs_16000_toyama_2019-Q1.tif,1596.1232775428111
110,4,2021,4247588558872.2593,127.389433729792,0,1,1,1,300.0,3,1,2,1,3,sentinel_2_04000_miyagi_2021-Q4.tif,viirs_04000_miyagi_2021-Q4.tif,1705.6052961733678
14,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,450.0,3,1,1,1,5,sentinel_2_03000_iwate_2019-Q1.tif,viirs_03000_iwate_2019-Q1.tif,1487.4392324376963
77,1,2022,3880440088794.578,130.2983261906564,1,1,0,1,180.0,2,0,1,0,5,sentinel_2_20000_nagano_2022-Q1.tif,viirs_20000_nagano_2022-Q1.tif,1760.8891826630188
111,4,2021,4247588558872.2593,127.389433729792,0,1,1,1,250.0,3,1,3,1,3,sentinel_2_07000_fukushima_2021-Q4.tif,viirs_07000_fukushima_2021-Q4.tif,1578.582929499733
61,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2021-Q3.tif,viirs_34000_hiroshima_2021-Q3.tif,2021.6600584960777
8,1,2024,3928801383782.808,142.3299725681459,1,0,0,1,270.0,2,1,2,1,3,sentinel_2_21000_gifu_2024-Q1.tif,viirs_21000_gifu_2024-Q1.tif,1721.701574668389
102,4,2021,4247588558872.2593,127.389433729792,0,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2021-Q4.tif,viirs_08000_ibaraki_2021-Q4.tif,1563.980561446306
81,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,260.0,3,1,2,1,3,sentinel_2_23000_aichi_2019-Q1.tif,viirs_23000_aichi_2019-Q1.tif,1796.8792690365196
53,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,250.0,2,1,2,1,3,sentinel_2_15000_niigata_2021-Q3.tif,viirs_15000_niigata_2021-Q3.tif,1644.4191811557228
10,3,2019,4070264756531.522,117.6899153350103,0,1,1,1,900.0,3,1,2,0,3,sentinel_2_43000_kumamoto_2019-Q3.tif,viirs_43000_kumamoto_2019-Q3.tif,1776.89527390313
59,1,2021,4247588558872.2593,120.6838014481023,0,1,1,1,770.0,2,1,2,1,3,sentinel_2_44000_oita_2021-Q1.tif,viirs_44000_oita_2021-Q1.tif,1523.1500976770135
57,2,2019,4070264756531.522,117.3681318135368,1,0,0,1,370.0,2,0,1,0,3,sentinel_2_26000_kyoto_2019-Q2.tif,viirs_26000_kyoto_2019-Q2.tif,2065.932181300802
31,4,2019,4070264756531.522,117.9406160358257,1,0,0,1,22.5,2,1,1,1,3,sentinel_2_11000_saitama_2019-Q4.tif,viirs_11000_saitama_2019-Q4.tif,1811.2337373297887
88,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2019-Q1.tif,viirs_14000_kanagawa_2019-Q1.tif,1911.351544171219
45,4,2019,4070264756531.522,117.9406160358257,1,0,0,1,110.0,2,0,2,1,3,sentinel_2_19000_yamanashi_2019-Q4.tif,viirs_19000_yamanashi_2019-Q4.tif,1671.8928556716464
40,1,2024,3928801383782.808,142.3299725681459,0,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2024-Q1.tif,viirs_13000_tokyo_2024-Q1.tif,2530.570724453581
27,3,2024,3928801383782.808,144.403145070865,0,0,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2024-Q3.tif,viirs_18000_fukui_2024-Q3.tif,1986.7255208110912
44,1,2022,3880440088794.578,130.2983261906564,0,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2022-Q1.tif,viirs_28000_hyogo_2022-Q1.tif,1781.4504421860056
16,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,260.0,2,1,2,1,3,sentinel_2_16000_toyama_2021-Q3.tif,viirs_16000_toyama_2021-Q3.tif,1813.794598100683
58,3,2022,3880440088794.578,135.9371046973515,0,0,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2022-Q3.tif,viirs_24000_mie_2022-Q3.tif,1409.4916917644616
102,2,2022,3880440088794.578,134.1731806810651,0,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2022-Q2.tif,viirs_08000_ibaraki_2022-Q2.tif,1452.5029916145202
98,4,2022,3880440088794.578,136.4362131047677,0,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2022-Q4.tif,viirs_38000_ehime_2022-Q4.tif,1363.3742836035494
57,2,2024,3928801383782.808,143.9682405014625,1,0,0,1,370.0,2,0,2,1,3,sentinel_2_26000_kyoto_2024-Q2.tif,viirs_26000_kyoto_2024-Q2.tif,1857.3236847681592
61,2,2024,3928801383782.808,143.9682405014625,0,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2024-Q2.tif,viirs_34000_hiroshima_2024-Q2.tif,1768.2220283080917
40,1,2021,4247588558872.2593,120.6838014481023,0,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2021-Q1.tif,viirs_13000_tokyo_2021-Q1.tif,2771.1111685490355
70,3,2019,4070264756531.522,117.6899153350103,0,1,1,1,880.0,2,1,2,1,3,sentinel_2_40000_fukuoka_2019-Q3.tif,viirs_40000_fukuoka_2019-Q3.tif,1873.9078920534007
77,2,2020,4069008481605.98,117.7956988014519,1,1,0,1,180.0,2,1,1,0,5,sentinel_2_20000_nagano_2020-Q2.tif,viirs_20000_nagano_2020-Q2.tif,1957.3610836400017
16,2,2023,3993446887350.673,139.5056151606663,0,1,1,1,260.0,2,1,1,1,3,sentinel_2_16000_toyama_2023-Q2.tif,viirs_16000_toyama_2023-Q2.tif,1786.8935269687593
61,3,2020,4069008481605.98,119.1285399053605,0,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2020-Q3.tif,viirs_34000_hiroshima_2020-Q3.tif,2098.670472613748
2,2,2021,4247588558872.2593,123.5075473904579,0,1,1,1,450.0,2,1,1,0,5,sentinel_2_05000_akita_2021-Q2.tif,viirs_05000_akita_2021-Q2.tif,2025.7627267618827
54,3,2020,4069008481605.98,119.1285399053605,1,1,0,1,300.0,2,1,2,1,5,sentinel_2_06000_yamagata_2020-Q3.tif,viirs_06000_yamagata_2020-Q3.tif,1892.9777087905563
72,2,2021,4247588558872.2593,123.5075473904579,0,1,1,1,540.0,2,0,2,1,3,sentinel_2_37000_kagawa_2021-Q2.tif,viirs_37000_kagawa_2021-Q2.tif,1694.732224816459
53,4,2023,3993446887350.673,140.8613862067226,0,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2023-Q4.tif,viirs_15000_niigata_2023-Q4.tif,1579.9122481922143
1,3,2021,4247588558872.2593,125.4848727349994,1,0,0,1,370.0,2,1,2,1,3,sentinel_2_29000_nara_2021-Q3.tif,viirs_29000_nara_2021-Q3.tif,2035.192041589908
69,3,2023,3993446887350.673,140.714328844415,0,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2023-Q3.tif,viirs_41000_saga_2023-Q3.tif,1417.167178904055
21,2,2020,4069008481605.98,117.7956988014519,0,1,1,1,500.0,3,1,2,1,3,sentinel_2_36000_tokushima_2020-Q2.tif,viirs_36000_tokushima_2020-Q2.tif,2000.0487735643096
73,2,2023,3993446887350.673,139.5056151606663,1,0,0,1,100.0,2,1,2,1,3,sentinel_2_09000_tochigi_2023-Q2.tif,viirs_09000_tochigi_2023-Q2.tif,1771.0978059826512
54,1,2024,3928801383782.808,142.3299725681459,1,1,0,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2024-Q1.tif,viirs_06000_yamagata_2024-Q1.tif,1734.169745549514
12,2,2020,4069008481605.98,117.7956988014519,0,1,1,1,970.0,3,1,3,1,3,sentinel_2_46000_kagoshima_2020-Q2.tif,viirs_46000_kagoshima_2020-Q2.tif,1811.1170397762423
69,3,2022,3880440088794.578,135.9371046973515,0,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2022-Q3.tif,viirs_41000_saga_2022-Q3.tif,1626.0745979381447
55,4,2022,3880440088794.578,136.4362131047677,0,1,1,1,450.0,3,1,3,1,3,sentinel_2_30000_wakayama_2022-Q4.tif,viirs_30000_wakayama_2022-Q4.tif,1378.4407660212091
15,3,2024,3928801383782.808,144.403145070865,0,1,1,1,1200.0,2,1,2,1,3,sentinel_2_42000_nagasaki_2024-Q3.tif,viirs_42000_nagasaki_2024-Q3.tif,1677.8926219326322
98,2,2019,4070264756531.522,117.3681318135368,0,1,1,1,670.0,2,1,2,1,3,sentinel_2_38000_ehime_2019-Q2.tif,viirs_38000_ehime_2019-Q2.tif,1814.784802900783
106,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,830.0,3,1,1,1,6,sentinel_2_01000_hokkaido_2021-Q3.tif,viirs_01000_hokkaido_2021-Q3.tif,1861.061831831949
56,3,2023,3993446887350.673,140.714328844415,0,1,1,1,37.5,3,1,3,1,3,sentinel_2_12000_chiba_2023-Q3.tif,viirs_12000_chiba_2023-Q3.tif,1566.9966198385443
61,3,2023,3993446887350.673,140.714328844415,0,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2023-Q3.tif,viirs_34000_hiroshima_2023-Q3.tif,1735.062656661684
68,3,2022,3880440088794.578,135.9371046973515,0,1,1,0,1550.0,2,1,3,0,3,sentinel_2_47000_okinawa_2022-Q3.tif,viirs_47000_okinawa_2022-Q3.tif,2000.6410138925376
40,4,2019,4070264756531.522,117.9406160358257,0,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2019-Q4.tif,viirs_13000_tokyo_2019-Q4.tif,2814.088712894056
35,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,650.0,2,1,2,0,3,sentinel_2_32000_shimane_2021-Q3.tif,viirs_32000_shimane_2021-Q3.tif,1507.4092583559443
115,3,2019,4070264756531.522,117.6899153350103,0,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2019-Q3.tif,viirs_27000_osaka_2019-Q3.tif,1994.2244435474192
69,3,2024,3928801383782.808,144.403145070865,0,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2024-Q3.tif,viirs_41000_saga_2024-Q3.tif,1683.7046308419217
54,2,2021,4247588558872.2593,123.5075473904579,0,1,0,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2021-Q2.tif,viirs_06000_yamagata_2021-Q2.tif,1647.249672540329
21,4,2019,4070264756531.522,117.9406160358257,0,1,1,1,500.0,3,1,3,1,3,sentinel_2_36000_tokushima_2019-Q4.tif,viirs_36000_tokushima_2019-Q4.tif,1834.5739216252648
88,4,2021,4247588558872.2593,127.389433729792,0,1,1,1,30.0,3,1,2,1,3,sentinel_2_14000_kanagawa_2021-Q4.tif,viirs_14000_kanagawa_2021-Q4.tif,1818.817734300764
68,1,2022,3880440088794.578,130.2983261906564,0,1,1,0,1550.0,2,1,3,0,3,sentinel_2_47000_okinawa_2022-Q1.tif,viirs_47000_okinawa_2022-Q1.tif,1937.8470133808507
98,2,2024,3928801383782.808,143.9682405014625,0,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2024-Q2.tif,viirs_38000_ehime_2024-Q2.tif,1562.0503583841737
1,4,2024,3928801383782.808,144.7279859179582,1,0,0,1,370.0,2,1,1,0,3,sentinel_2_29000_nara_2024-Q4.tif,viirs_29000_nara_2024-Q4.tif,1456.6397644818207
73,4,2024,3928801383782.808,144.7279859179582,1,0,0,1,100.0,2,1,1,0,3,sentinel_2_09000_tochigi_2024-Q4.tif,viirs_09000_tochigi_2024-Q4.tif,1534.448931841302
11,2,2019,4070264756531.522,117.3681318135368,0,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2019-Q2.tif,viirs_45000_miyazaki_2019-Q2.tif,1589.3380910079363
11,4,2021,4247588558872.2593,127.389433729792,0,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2021-Q4.tif,viirs_45000_miyazaki_2021-Q4.tif,1701.1552778038822
111,3,2022,3880440088794.578,135.9371046973515,0,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2022-Q3.tif,viirs_07000_fukushima_2022-Q3.tif,1497.3554758129476
12,1,2020,4069008481605.98,118.4352913210933,0,1,1,1,970.0,3,1,3,1,3,sentinel_2_46000_kagoshima_2020-Q1.tif,viirs_46000_kagoshima_2020-Q1.tif,1878.734747784837
59,2,2020,4069008481605.98,117.7956988014519,0,1,1,1,770.0,2,1,2,1,3,sentinel_2_44000_oita_2020-Q2.tif,viirs_44000_oita_2020-Q2.tif,1877.082554361911
15,1,2020,4069008481605.98,118.4352913210933,0,1,1,1,1200.0,2,1,3,1,3,sentinel_2_42000_nagasaki_2020-Q1.tif,viirs_42000_nagasaki_2020-Q1.tif,2137.355313412675
21,2,2019,4070264756531.522,117.3681318135368,0,1,1,1,500.0,3,1,3,1,3,sentinel_2_36000_tokushima_2019-Q2.tif,viirs_36000_tokushima_2019-Q2.tif,1809.0869488864075
115,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,400.0,3,1,3,1,3,sentinel_2_27000_osaka_2021-Q3.tif,viirs_27000_osaka_2021-Q3.tif,2124.7133338222934
7,1,2022,3880440088794.578,130.2983261906564,0,1,1,1,150.0,3,1,2,1,3,sentinel_2_22000_shizuoka_2022-Q1.tif,viirs_22000_shizuoka_2022-Q1.tif,1737.8765177386283
60,2,2024,3928801383782.808,143.9682405014625,1,0,0,1,340.0,2,1,2,1,3,sentinel_2_25000_shiga_2024-Q2.tif,viirs_25000_shiga_2024-Q2.tif,1441.9543556435003
73,4,2019,4070264756531.522,117.9406160358257,1,0,0,1,100.0,2,1,1,1,3,sentinel_2_09000_tochigi_2019-Q4.tif,viirs_09000_tochigi_2019-Q4.tif,1617.425832084681
98,3,2023,3993446887350.673,140.714328844415,0,1,1,1,670.0,2,1,2,1,3,sentinel_2_38000_ehime_2023-Q3.tif,viirs_38000_ehime_2023-Q3.tif,1802.27521037873
27,3,2019,4070264756531.522,117.6899153350103,0,0,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2019-Q3.tif,viirs_18000_fukui_2019-Q3.tif,2007.815941276677
2,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,450.0,2,1,1,0,5,sentinel_2_05000_akita_2019-Q1.tif,viirs_05000_akita_2019-Q1.tif,1656.2183101739258
45,1,2021,4247588558872.2593,120.6838014481023,1,0,0,1,110.0,2,0,1,0,3,sentinel_2_19000_yamanashi_2021-Q1.tif,viirs_19000_yamanashi_2021-Q1.tif,1952.031927186562
15,2,2019,4070264756531.522,117.3681318135368,0,1,1,1,1200.0,2,1,3,1,3,sentinel_2_42000_nagasaki_2019-Q2.tif,viirs_42000_nagasaki_2019-Q2.tif,2149.794679182459
111,1,2022,3880440088794.578,130.2983261906564,0,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2022-Q1.tif,viirs_07000_fukushima_2022-Q1.tif,1903.382413166741
27,4,2021,4247588558872.2593,127.389433729792,0,0,1,1,320.0,2,1,2,1,3,sentinel_2_18000_fukui_2021-Q4.tif,viirs_18000_fukui_2021-Q4.tif,2181.4003315246723
77,2,2024,3928801383782.808,143.9682405014625,1,1,0,1,180.0,2,1,1,0,5,sentinel_2_20000_nagano_2024-Q2.tif,viirs_20000_nagano_2024-Q2.tif,1845.5823183716589
44,1,2024,3928801383782.808,142.3299725681459,0,1,1,1,430.0,3,1,2,1,3,sentinel_2_28000_hyogo_2024-Q1.tif,viirs_28000_hyogo_2024-Q1.tif,2108.7027919161087
45,4,2022,3880440088794.578,136.4362131047677,1,0,0,1,110.0,2,0,1,1,3,sentinel_2_19000_yamanashi_2022-Q4.tif,viirs_19000_yamanashi_2022-Q4.tif,1501.339309779025
58,2,2019,4070264756531.522,117.3681318135368,0,0,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2019-Q2.tif,viirs_24000_mie_2019-Q2.tif,1797.8575445916877
102,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,100.0,3,1,2,1,3,sentinel_2_08000_ibaraki_2021-Q3.tif,viirs_08000_ibaraki_2021-Q3.tif,1617.1959148149297
6,3,2020,4069008481605.98,119.1285399053605,0,1,1,1,270.0,2,1,1,1,3,sentinel_2_17000_ishikawa_2020-Q3.tif,viirs_17000_ishikawa_2020-Q3.tif,1892.0030883564584
60,3,2019,4070264756531.522,117.6899153350103,1,0,0,1,340.0,2,1,2,1,3,sentinel_2_25000_shiga_2019-Q3.tif,viirs_25000_shiga_2019-Q3.tif,1750.3274967165853
66,1,2020,4069008481605.98,118.4352913210933,0,1,1,1,800.0,2,1,2,1,3,sentinel_2_35000_yamaguchi_2020-Q1.tif,viirs_35000_yamaguchi_2020-Q1.tif,2045.5194141657896
11,2,2023,3993446887350.673,139.5056151606663,0,1,1,1,870.0,2,1,3,1,3,sentinel_2_45000_miyazaki_2023-Q2.tif,viirs_45000_miyazaki_2023-Q2.tif,1757.417015706806
44,1,2023,3993446887350.673,137.8618440412342,0,1,1,1,430.0,3,1,3,1,3,sentinel_2_28000_hyogo_2023-Q1.tif,viirs_28000_hyogo_2023-Q1.tif,1864.3288165663296
54,3,2024,3928801383782.808,144.403145070865,1,1,0,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2024-Q3.tif,viirs_06000_yamagata_2024-Q3.tif,1782.1024068015072
72,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,540.0,2,0,2,1,3,sentinel_2_37000_kagawa_2019-Q1.tif,viirs_37000_kagawa_2019-Q1.tif,1684.0999420011983
27,2,2022,3880440088794.578,134.1731806810651,0,0,1,1,320.0,2,1,1,0,3,sentinel_2_18000_fukui_2022-Q2.tif,viirs_18000_fukui_2022-Q2.tif,1463.8485888033815
115,1,2022,3880440088794.578,130.2983261906564,0,1,1,1,400.0,3,1,2,1,3,sentinel_2_27000_osaka_2022-Q1.tif,viirs_27000_osaka_2022-Q1.tif,1752.5079482024194
61,4,2020,4069008481605.98,119.4024762808857,0,1,1,1,680.0,2,1,2,1,3,sentinel_2_34000_hiroshima_2020-Q4.tif,viirs_34000_hiroshima_2020-Q4.tif,2067.2543522183355
57,4,2022,3880440088794.578,136.4362131047677,1,0,0,1,370.0,2,1,2,1,3,sentinel_2_26000_kyoto_2022-Q4.tif,viirs_26000_kyoto_2022-Q4.tif,1846.0973553024185
40,3,2020,4069008481605.98,119.1285399053605,0,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2020-Q3.tif,viirs_13000_tokyo_2020-Q3.tif,2971.3833977044164
69,3,2020,4069008481605.98,119.1285399053605,0,1,1,1,900.0,2,1,2,1,3,sentinel_2_41000_saga_2020-Q3.tif,viirs_41000_saga_2020-Q3.tif,2134.839018163967
110,1,2023,3993446887350.673,137.8618440412342,0,1,1,1,300.0,3,1,1,1,3,sentinel_2_04000_miyagi_2023-Q1.tif,viirs_04000_miyagi_2023-Q1.tif,1561.6443251982632
37,2,2023,3993446887350.673,139.5056151606663,0,1,1,1,575.0,2,0,1,1,5,sentinel_2_02000_aomori_2023-Q2.tif,viirs_02000_aomori_2023-Q2.tif,1560.790017803457
54,4,2021,4247588558872.2593,127.389433729792,0,1,0,1,300.0,2,1,1,1,5,sentinel_2_06000_yamagata_2021-Q4.tif,viirs_06000_yamagata_2021-Q4.tif,1549.7597090792567
59,2,2019,4070264756531.522,117.3681318135368,0,1,1,1,770.0,2,1,3,1,3,sentinel_2_44000_oita_2019-Q2.tif,viirs_44000_oita_2019-Q2.tif,1827.7388966084889
27,2,2019,4070264756531.522,117.3681318135368,0,0,1,1,320.0,2,1,1,1,3,sentinel_2_18000_fukui_2019-Q2.tif,viirs_18000_fukui_2019-Q2.tif,1653.3032991820764
111,1,2024,3928801383782.808,142.3299725681459,0,1,1,1,250.0,3,1,1,1,3,sentinel_2_07000_fukushima_2024-Q1.tif,viirs_07000_fukushima_2024-Q1.tif,1709.1875758803512
22,1,2020,4069008481605.98,118.4352913210933,0,1,1,1,500.0,2,1,2,1,3,sentinel_2_31000_tottori_2020-Q1.tif,viirs_31000_tottori_2020-Q1.tif,1977.9623048927497
40,3,2019,4070264756531.522,117.6899153350103,0,1,1,1,0.0,3,1,2,1,3,sentinel_2_13000_tokyo_2019-Q3.tif,viirs_13000_tokyo_2019-Q3.tif,3110.126019585606
38,3,2021,4247588558872.2593,125.4848727349994,0,1,1,1,540.0,2,1,2,1,3,sentinel_2_33000_okayama_2021-Q3.tif,viirs_33000_okayama_2021-Q3.tif,1745.1338616409842
66,4,2024,3928801383782.808,144.7279859179582,0,1,1,1,800.0,2,0,2,1,3,sentinel_2_35000_yamaguchi_2024-Q4.tif,viirs_35000_yamaguchi_2024-Q4.tif,2213.6736226223625
53,1,2022,3880440088794.578,130.2983261906564,0,1,1,1,250.0,2,1,1,1,3,sentinel_2_15000_niigata_2022-Q1.tif,viirs_15000_niigata_2022-Q1.tif,1561.117934665032
58,4,2023,3993446887350.673,140.8613862067226,0,1,1,1,320.0,3,1,3,1,3,sentinel_2_24000_mie_2023-Q4.tif,viirs_24000_mie_2023-Q4.tif,1742.7302934661702
17,2,2020,4069008481605.98,117.7956988014519,0,1,1,1,625.0,3,1,3,1,3,sentinel_2_39000_kochi_2020-Q2.tif,viirs_39000_kochi_2020-Q2.tif,1811.234161641221
54,1,2023,3993446887350.673,137.8618440412342,1,1,0,1,300.0,2,1,1,0,5,sentinel_2_06000_yamagata_2023-Q1.tif,viirs_06000_yamagata_2023-Q1.tif,1470.6433971028184
77,3,2019,4070264756531.522,117.6899153350103,1,1,0,1,180.0,2,0,1,0,5,sentinel_2_20000_nagano_2019-Q3.tif,viirs_20000_nagano_2019-Q3.tif,1756.7422514362613
16,4,2022,3880440088794.578,136.4362131047677,0,1,1,1,260.0,2,0,1,0,3,sentinel_2_16000_toyama_2022-Q4.tif,viirs_16000_toyama_2022-Q4.tif,1711.7916534069952
88,2,2024,3928801383782.808,143.9682405014625,0,1,1,1,30.0,3,1,2,1,3,sentinel_2_14000_kanagawa_2024-Q2.tif,viirs_14000_kanagawa_2024-Q2.tif,1930.000151285736
66,1,2019,4070264756531.522,115.9781187205398,0,1,1,1,800.0,2,1,2,1,3,sentinel_2_35000_yamaguchi_2019-Q1.tif,viirs_35000_yamaguchi_2019-Q1.tif,1858.544568635901
57,2,2020,4069008481605.98,117.7956988014519,1,0,0,1,370.0,2,1,2,1,3,sentinel_2_26000_kyoto_2020-Q2.tif,viirs_26000_kyoto_2020-Q2.tif,2400.9921041380835
59,4,2021,4247588558872.2593,127.389433729792,0,1,1,1,770.0,2,1,2,1,3,sentinel_2_44000_oita_2021-Q4.tif,viirs_44000_oita_2021-Q4.tif,1607.581611969019
98,3,2024,3928801383782.808,144.403145070865,0,1,1,1,670.0,2,1,3,1,3,sentinel_2_38000_ehime_2024-Q3.tif,viirs_38000_ehime_2024-Q3.tif,1526.028379047107
88,1,2023,3993446887350.673,137.8618440412342,0,1,1,1,30.0,3,1,3,1,3,sentinel_2_14000_kanagawa_2023-Q1.tif,viirs_14000_kanagawa_2023-Q1.tif,1866.368280718689
88,3,2020,4069008481605.98,119.1285399053605,0,1,1,1,30.0,3,1,1,1,3,sentinel_2_14000_kanagawa_2020-Q3.tif,viirs_14000_kanagawa_2020-Q3.tif,2244.963645242396
