data_id,geolocation_name,quarter_label,country,year,deflated_gdp_usd,us_cpi,developed_country,landlocked,region_economic_classification,access_to_airport,access_to_port,access_to_highway,access_to_railway,straight_distance_to_capital_km,seismic_hazard_zone,flood_risk_class,tropical_cyclone_wind_risk,tornadoes_wind_risk,koppen_climate_zone,sentinel2_tiff_file_name,viirs_tiff_file_name,construction_cost_per_m2_usd
9EDE1,Basilan,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,Yes,Yes,Yes,No,880.0,Moderate,No,Moderate,Very Low,Af,sentinel_2_basilan_2021-Q1.tif,viirs_basilan_2021-Q1.tif,576.770287083825
Z0JDC,Bukidnon,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,Yes,Lower-middle income,No,No,Yes,No,820.0,Moderate,No,Low,Very Low,Am,sentinel_2_bukidnon_2021-Q3.tif,viirs_bukidnon_2021-Q3.tif,185.4883669199721
S2GY9,Davao del Norte,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,970.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_davao_del_norte_2020-Q2.tif,viirs_davao_del_norte_2020-Q2.tif,219.3367200478029
ZIRNK,Davao del Norte,2019-Q1,Philippines,2019,299682074191.28937,115.9781187205398,No,No,Lower-middle income,Yes,Yes,Yes,No,970.0,Moderate,Yes,High,Very Low,Af,sentinel_2_davao_del_norte_2019-Q1.tif,viirs_davao_del_norte_2019-Q1.tif,169.41815564938474
KEAEA,Camarines Sur,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,High,Very Low,Am,sentinel_2_camarines_sur_2021-Q1.tif,viirs_camarines_sur_2021-Q1.tif,188.36210279452348
ULWOZ,Sarangani,2019-Q1,Philippines,2019,299682074191.28937,115.9781187205398,No,No,Lower-middle income,No,Yes,Yes,No,1030.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sarangani_2019-Q1.tif,viirs_sarangani_2019-Q1.tif,172.1369836065574
M5V2W,Abra,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,Yes,Lower-middle income,No,No,Yes,No,330.0,High,No,Moderate,Very Low,Am,sentinel_2_abra_2021-Q3.tif,viirs_abra_2021-Q3.tif,179.19415087513582
SSBJD,Siquijor,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_siquijor_2021-Q2.tif,viirs_siquijor_2021-Q2.tif,218.7633374408632
VWY3R,Camiguin,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,Yes,Yes,Yes,No,780.0,Moderate,No,Moderate,Very Low,Af,sentinel_2_camiguin_2020-Q1.tif,viirs_camiguin_2020-Q1.tif,171.9564823616219
UBUGR,Cotabato,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,Yes,Lower-middle income,Yes,No,Yes,No,870.0,High,Yes,Moderate,Very Low,Af,sentinel_2_cotabato_2020-Q2.tif,viirs_cotabato_2020-Q2.tif,162.15501648420073
93ACZ,Laguna,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,No,No,Yes,Yes,57.5,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_laguna_2019-Q3.tif,viirs_laguna_2019-Q3.tif,207.0828609963125
ZF761,Lanao del Sur,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Low income,Yes,No,Yes,No,820.0,Moderate,Yes,High,Very Low,Af,sentinel_2_lanao_del_sur_2019-Q3.tif,viirs_lanao_del_sur_2019-Q3.tif,128.95427467800053
H3GDH,Siquijor,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_siquijor_2019-Q2.tif,viirs_siquijor_2019-Q2.tif,170.75303210194335
PVOWC,Lanao del Norte,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,No,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Low,Af,sentinel_2_lanao_del_norte_2020-Q4.tif,viirs_lanao_del_norte_2020-Q4.tif,251.56679572057
1JL6L,Bulacan,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,Yes,Lower-middle income,No,No,Yes,Yes,30.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_bulacan_2020-Q3.tif,viirs_bulacan_2020-Q3.tif,143.4154586436986
ZH4OE,Leyte,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,Moderate,Yes,High,Very Low,Af,sentinel_2_leyte_2021-Q3.tif,viirs_leyte_2021-Q3.tif,203.56879998909568
R4SOR,Batanes,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,Yes,Yes,Yes,No,660.0,High,No,High,Very Low,Cfa,sentinel_2_batanes_2020-Q4.tif,viirs_batanes_2020-Q4.tif,353.28124552282486
6NYQA,Bukidnon,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,Yes,Lower-middle income,No,No,Yes,No,820.0,Moderate,No,Low,Very Low,Am,sentinel_2_bukidnon_2021-Q1.tif,viirs_bukidnon_2021-Q1.tif,157.55915038635305
3ZCA7,Nueva Vizcaya,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,Yes,Lower-middle income,No,No,Yes,No,195.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_nueva_vizcaya_2020-Q4.tif,viirs_nueva_vizcaya_2020-Q4.tif,224.12614455346463
MJDIM,Davao del Sur,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,970.0,High,Yes,Low,Very Low,Af,sentinel_2_davao_del_sur_2019-Q3.tif,viirs_davao_del_sur_2019-Q3.tif,210.8901030104568
IMJYJ,Agusan del Sur,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,Yes,Lower-middle income,No,No,Yes,No,800.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_agusan_del_sur_2021-Q1.tif,viirs_agusan_del_sur_2021-Q1.tif,228.31456108354547
JJY4M,Zamboanga del Sur,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,Yes,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_zamboanga_del_sur_2020-Q1.tif,viirs_zamboanga_del_sur_2020-Q1.tif,263.1559936692464
HZBGT,Negros Oriental,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,Yes,Yes,Yes,No,630.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_negros_oriental_2020-Q1.tif,viirs_negros_oriental_2020-Q1.tif,183.96489178776383
BOLWI,Negros Occidental,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,480.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_negros_occidental_2020-Q2.tif,viirs_negros_occidental_2020-Q2.tif,132.476158821565
CE8ZN,Occidental Mindoro,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,Yes,Yes,Yes,No,150.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_occidental_mindoro_2020-Q4.tif,viirs_occidental_mindoro_2020-Q4.tif,218.8080077667029
G1ZHQ,Ifugao,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,Yes,Lower-middle income,No,No,Yes,No,240.0,Moderate,No,Moderate,Very Low,Cwb,sentinel_2_ifugao_2020-Q3.tif,viirs_ifugao_2020-Q3.tif,53.367955630314334
J7DPF,Siquijor,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,Moderate,No,Moderate,Very Low,Am,sentinel_2_siquijor_2021-Q1.tif,viirs_siquijor_2021-Q1.tif,251.88213051943023
ULJGQ,Zamboanga del Norte,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,No,690.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_zamboanga_del_norte_2021-Q2.tif,viirs_zamboanga_del_norte_2021-Q2.tif,146.1918454664672
5YWX0,Pampanga,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,Yes,Lower-middle income,Yes,No,Yes,Yes,65.0,Moderate,Yes,High,Very Low,Am,sentinel_2_pampanga_2020-Q3.tif,viirs_pampanga_2020-Q3.tif,222.98372119652063
VNCZT,Northern Samar,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,470.0,Moderate,Yes,High,Very Low,Af,sentinel_2_northern_samar_2020-Q2.tif,viirs_northern_samar_2020-Q2.tif,203.3811076638989
0QI2C,Dinagat Islands,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,No,Yes,Yes,No,770.0,Moderate,Yes,High,Very Low,Af,sentinel_2_dinagat_islands_2019-Q2.tif,viirs_dinagat_islands_2019-Q2.tif,136.8125992740024
S95ZO,Misamis Oriental,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_misamis_oriental_2021-Q3.tif,viirs_misamis_oriental_2021-Q3.tif,224.2057968971453
70IB3,La Union,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,260.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_la_union_2020-Q2.tif,viirs_la_union_2020-Q2.tif,191.3873669302868
VH7KA,Albay,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,Yes,Yes,Yes,No,330.0,High,Yes,Very High,Very Low,Af,sentinel_2_albay_2021-Q1.tif,viirs_albay_2021-Q1.tif,434.3531055227064
84HXX,Camarines Sur,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,Yes,260.0,Moderate,Yes,High,Very Low,Am,sentinel_2_camarines_sur_2021-Q2.tif,viirs_camarines_sur_2021-Q2.tif,263.29731721832536
1QI9M,Davao Oriental,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,No,Yes,Yes,No,950.0,Moderate,Yes,High,Very Low,Af,sentinel_2_davao_oriental_2019-Q4.tif,viirs_davao_oriental_2019-Q4.tif,217.11595455158565
P8DJK,Southern Leyte,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,No,Yes,Yes,No,640.0,Moderate,Yes,High,Very Low,Af,sentinel_2_southern_leyte_2020-Q3.tif,viirs_southern_leyte_2020-Q3.tif,208.18168099149483
RSOGG,Romblon,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,270.0,Moderate,No,High,Very Low,Am,sentinel_2_romblon_2020-Q2.tif,viirs_romblon_2020-Q2.tif,164.1501276655632
5JWK6,Ilocos Sur,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,No,Yes,Yes,No,340.0,Moderate,Yes,Moderate,Very Low,Aw,sentinel_2_ilocos_sur_2019-Q4.tif,viirs_ilocos_sur_2019-Q4.tif,189.17173389322443
NZ3A8,Biliran,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,No,Yes,Yes,No,570.0,Moderate,Yes,High,Very Low,Af,sentinel_2_biliran_2020-Q4.tif,viirs_biliran_2020-Q4.tif,213.30475585252577
P3JK8,La Union,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,No,Yes,Yes,No,260.0,Moderate,Yes,High,Very Low,Am,sentinel_2_la_union_2021-Q3.tif,viirs_la_union_2021-Q3.tif,192.0297698816592
S74ND,National Capital Region (NCR),2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Upper-middle income,Yes,Yes,Yes,Yes,0.0,High,Yes,Moderate,Very Low,Am,sentinel_2_national_capital_region_2021-Q1.tif,viirs_national_capital_region_2021-Q1.tif,318.77885351703924
MD6X7,Nueva Vizcaya,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,Yes,Lower-middle income,No,No,Yes,No,195.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_nueva_vizcaya_2020-Q3.tif,viirs_nueva_vizcaya_2020-Q3.tif,442.3374776573142
H1XDP,Lanao del Sur,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Low income,Yes,No,Yes,No,820.0,Moderate,Yes,High,Very Low,Af,sentinel_2_lanao_del_sur_2019-Q2.tif,viirs_lanao_del_sur_2019-Q2.tif,232.4520363316647
GADKT,Ilocos Sur,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,No,Yes,Yes,No,340.0,Moderate,Yes,High,Very Low,Aw,sentinel_2_ilocos_sur_2021-Q4.tif,viirs_ilocos_sur_2021-Q4.tif,232.5539341807917
7BXCD,Samar,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,500.0,Moderate,Yes,High,Very Low,Af,sentinel_2_samar_2021-Q3.tif,viirs_samar_2021-Q3.tif,155.88108857903924
ZTPLC,Camiguin,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,780.0,Moderate,No,Moderate,Very Low,Af,sentinel_2_camiguin_2020-Q2.tif,viirs_camiguin_2020-Q2.tif,113.50209789215066
VLI77,Tarlac,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,Yes,Lower-middle income,No,No,Yes,No,110.0,Moderate,Yes,High,Very Low,Am,sentinel_2_tarlac_2020-Q2.tif,viirs_tarlac_2020-Q2.tif,157.34310758225854
S387J,Biliran,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,No,Yes,Yes,No,570.0,Moderate,Yes,High,Very Low,Af,sentinel_2_biliran_2019-Q2.tif,viirs_biliran_2019-Q2.tif,222.2762722178068
M00E9,Cavite,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,No,Yes,Yes,No,33.0,Moderate,Yes,High,Very Low,Am,sentinel_2_cavite_2019-Q2.tif,viirs_cavite_2019-Q2.tif,176.3219877090955
P6NLN,Batanes,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,Yes,Yes,Yes,No,660.0,High,No,Very High,Very Low,Cfa,sentinel_2_batanes_2019-Q4.tif,viirs_batanes_2019-Q4.tif,191.52519482692617
3LYEX,Camarines Norte,2019-Q1,Philippines,2019,299682074191.28937,115.9781187205398,No,No,Lower-middle income,No,Yes,Yes,No,220.0,Moderate,Yes,High,Very Low,Am,sentinel_2_camarines_norte_2019-Q1.tif,viirs_camarines_norte_2019-Q1.tif,158.675600105378
KVL9P,Bataan,2019-Q1,Philippines,2019,299682074191.28937,115.9781187205398,No,No,Lower-middle income,No,Yes,Yes,No,55.0,Moderate,Yes,High,Very Low,Am,sentinel_2_bataan_2019-Q1.tif,viirs_bataan_2019-Q1.tif,193.2080274740017
G3AUT,Masbate,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,370.0,High,Yes,High,Very Low,Am,sentinel_2_masbate_2019-Q2.tif,viirs_masbate_2019-Q2.tif,180.14463794841024
RDPXD,Bataan,2019-Q4,Philippines,2019,299682074191.28937,117.9406160358257,No,No,Lower-middle income,No,Yes,Yes,No,55.0,Moderate,Yes,High,Very Low,Am,sentinel_2_bataan_2019-Q4.tif,viirs_bataan_2019-Q4.tif,211.05341401171464
Q3K8A,Davao Occidental,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,No,No,Yes,No,1050.0,Moderate,Yes,Low,Very Low,Af,sentinel_2_davao_occidental_2021-Q2.tif,viirs_davao_occidental_2021-Q2.tif,213.59422681645097
9C9MV,Bataan,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,No,Yes,Yes,No,55.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_bataan_2020-Q2.tif,viirs_bataan_2020-Q2.tif,165.29493092734268
JN6OC,Misamis Occidental,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,780.0,Moderate,Yes,Low,Very Low,Af,sentinel_2_misamis_occidental_2019-Q2.tif,viirs_misamis_occidental_2019-Q2.tif,168.19115743572965
98VWC,Zambales,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,115.0,Moderate,Yes,High,Very Low,Am,sentinel_2_zambales_2019-Q2.tif,viirs_zambales_2019-Q2.tif,182.16131313335453
U43IE,Lanao del Sur,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,Yes,Low income,No,No,Yes,No,820.0,Moderate,No,Moderate,Very Low,Af,sentinel_2_lanao_del_sur_2020-Q4.tif,viirs_lanao_del_sur_2020-Q4.tif,206.7702876868959
KOH10,Palawan,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,580.0,Low,No,Low,Very Low,Am,sentinel_2_palawan_2019-Q2.tif,viirs_palawan_2019-Q2.tif,230.1608421959405
6FTLO,Albay,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,Yes,330.0,High,Yes,Very High,Very Low,Af,sentinel_2_albay_2020-Q3.tif,viirs_albay_2020-Q3.tif,287.68793338881505
NMJ5I,Misamis Occidental,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,Yes,Yes,Yes,No,780.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_misamis_occidental_2020-Q4.tif,viirs_misamis_occidental_2020-Q4.tif,126.96107332099344
3GCG1,Laguna,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,No,No,Yes,Yes,57.5,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_laguna_2020-Q2.tif,viirs_laguna_2020-Q2.tif,165.70875281890338
3RSVZ,Masbate,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,370.0,High,Yes,High,Very Low,Am,sentinel_2_masbate_2019-Q3.tif,viirs_masbate_2019-Q3.tif,257.7408701857797
6E7GA,Cotabato,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,Yes,Lower-middle income,Yes,No,Yes,No,870.0,High,Yes,Moderate,Very Low,Af,sentinel_2_cotabato_2020-Q3.tif,viirs_cotabato_2020-Q3.tif,253.5518709395504
GPCIV,Zambales,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,No,Yes,Yes,No,115.0,Moderate,Yes,High,Very Low,Am,sentinel_2_zambales_2021-Q1.tif,viirs_zambales_2021-Q1.tif,244.0409505715535
ERBKN,Zamboanga Sibugay,2021-Q1,Philippines,2021,332183318448.6994,120.6838014481023,No,No,Lower-middle income,No,Yes,Yes,No,820.0,Moderate,Yes,Low,Very Low,Af,sentinel_2_zamboanga_sibugay_2021-Q1.tif,viirs_zamboanga_sibugay_2021-Q1.tif,124.2886135843613
LHYL2,Abra,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,Yes,Lower-middle income,No,No,Yes,No,330.0,High,Yes,Moderate,Very Low,Am,sentinel_2_abra_2020-Q1.tif,viirs_abra_2020-Q1.tif,178.03766954025562
J6OWW,Laguna,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,No,No,Yes,Yes,57.5,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_laguna_2020-Q3.tif,viirs_laguna_2020-Q3.tif,204.7661583153943
XQ8VA,Cagayan,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,350.0,Moderate,Yes,High,Very Low,Am,sentinel_2_cagayan_2020-Q2.tif,viirs_cagayan_2020-Q2.tif,194.8373055328764
JZ991,Ifugao,2019-Q1,Philippines,2019,299682074191.28937,115.9781187205398,No,Yes,Lower-middle income,No,No,Yes,No,240.0,Moderate,Yes,Moderate,Very Low,Cwb,sentinel_2_ifugao_2019-Q1.tif,viirs_ifugao_2019-Q1.tif,239.99707105436391
HRM3W,Southern Leyte,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,No,Yes,Yes,No,640.0,Moderate,Yes,High,Very Low,Af,sentinel_2_southern_leyte_2020-Q2.tif,viirs_southern_leyte_2020-Q2.tif,180.4789043205682
G48RA,Benguet,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,Yes,Lower-middle income,No,No,Yes,No,210.0,High,No,High,Very Low,Cwb,sentinel_2_benguet_2021-Q2.tif,viirs_benguet_2021-Q2.tif,234.0003026154777
G00ZK,Occidental Mindoro,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,Yes,Yes,Yes,No,150.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_occidental_mindoro_2021-Q4.tif,viirs_occidental_mindoro_2021-Q4.tif,226.8712129710108
JP753,Misamis Oriental,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,790.0,Moderate,Yes,High,Very Low,Am,sentinel_2_misamis_oriental_2020-Q2.tif,viirs_misamis_oriental_2020-Q2.tif,225.2679044041099
9DHSZ,Aurora,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,No,No,Yes,No,145.0,High,Yes,High,Very Low,Af,sentinel_2_aurora_2021-Q4.tif,viirs_aurora_2021-Q4.tif,259.107433400411
Z0HR9,Ilocos Sur,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,No,Yes,Yes,No,340.0,Moderate,Yes,High,Low,Aw,sentinel_2_ilocos_sur_2020-Q1.tif,viirs_ilocos_sur_2020-Q1.tif,178.46001020554516
ECJUI,Davao del Norte,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,Yes,Yes,Yes,No,970.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_davao_del_norte_2020-Q1.tif,viirs_davao_del_norte_2020-Q1.tif,131.09758936830428
C6P1L,Samar,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,500.0,Moderate,Yes,High,Very Low,Af,sentinel_2_samar_2020-Q2.tif,viirs_samar_2020-Q2.tif,299.621925756494
CN0EQ,Rizal,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,No,No,Yes,No,18.0,High,Yes,Moderate,Very Low,Am,sentinel_2_rizal_2019-Q3.tif,viirs_rizal_2019-Q3.tif,271.3001233359929
GV1BB,Eastern Samar,2019-Q2,Philippines,2019,299682074191.28937,117.3681318135368,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,High,Yes,Very High,Very Low,Af,sentinel_2_eastern_samar_2019-Q2.tif,viirs_eastern_samar_2019-Q2.tif,240.64580433021703
PP00C,Zamboanga del Norte,2019-Q3,Philippines,2019,299682074191.28937,117.6899153350103,No,No,Lower-middle income,Yes,Yes,Yes,No,690.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_zamboanga_del_norte_2019-Q3.tif,viirs_zamboanga_del_norte_2019-Q3.tif,150.7741815141773
3ASNR,Apayao,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,Yes,Low income,No,No,Yes,No,400.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_apayao_2020-Q4.tif,viirs_apayao_2020-Q4.tif,167.01739529788364
OX5FL,Zamboanga del Sur,2020-Q4,Philippines,2020,291244296180.30774,119.4024762808857,No,No,Lower-middle income,Yes,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_zamboanga_del_sur_2020-Q4.tif,viirs_zamboanga_del_sur_2020-Q4.tif,217.13469939961792
WEDBC,Bataan,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,No,Yes,Yes,No,55.0,Moderate,Yes,High,Very Low,Am,sentinel_2_bataan_2021-Q3.tif,viirs_bataan_2021-Q3.tif,255.50296007156865
EEHFU,Masbate,2020-Q2,Philippines,2020,291244296180.30774,117.7956988014519,No,No,Lower-middle income,Yes,Yes,Yes,No,370.0,High,Yes,High,Very Low,Am,sentinel_2_masbate_2020-Q2.tif,viirs_masbate_2020-Q2.tif,290.38965924194883
2GRXP,Marinduque,2021-Q4,Philippines,2021,332183318448.6994,127.389433729792,No,No,Lower-middle income,Yes,Yes,Yes,No,170.0,Moderate,No,High,Very Low,Am,sentinel_2_marinduque_2021-Q4.tif,viirs_marinduque_2021-Q4.tif,196.0196631112444
A6MDM,Batanes,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,660.0,High,No,High,Very Low,Cfa,sentinel_2_batanes_2021-Q3.tif,viirs_batanes_2021-Q3.tif,472.3531325402299
0LZIG,Kalinga,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,Yes,Lower-middle income,No,No,Yes,No,340.0,Moderate,Yes,Moderate,Very Low,Am,sentinel_2_kalinga_2020-Q1.tif,viirs_kalinga_2020-Q1.tif,204.27036730661172
79955,Eastern Samar,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,Yes,Yes,Yes,No,570.0,High,Yes,Very High,Very Low,Af,sentinel_2_eastern_samar_2020-Q3.tif,viirs_eastern_samar_2020-Q3.tif,258.90354259044693
CLW3J,Sarangani,2020-Q3,Philippines,2020,291244296180.30774,119.1285399053605,No,No,Lower-middle income,No,Yes,Yes,No,1030.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_sarangani_2020-Q3.tif,viirs_sarangani_2020-Q3.tif,165.02867054813453
3NWXR,Lanao del Norte,2020-Q1,Philippines,2020,291244296180.30774,118.4352913210933,No,No,Lower-middle income,No,Yes,Yes,No,790.0,Moderate,Yes,Moderate,Low,Af,sentinel_2_lanao_del_norte_2020-Q1.tif,viirs_lanao_del_norte_2020-Q1.tif,234.362076038243
PQAHC,Davao del Norte,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,Yes,Yes,Yes,No,970.0,Moderate,Yes,Moderate,Very Low,Af,sentinel_2_davao_del_norte_2021-Q3.tif,viirs_davao_del_norte_2021-Q3.tif,138.1180558699172
N3E54,Biliran,2021-Q3,Philippines,2021,332183318448.6994,125.4848727349994,No,No,Lower-middle income,No,Yes,Yes,No,570.0,Moderate,Yes,High,Very Low,Af,sentinel_2_biliran_2021-Q3.tif,viirs_biliran_2021-Q3.tif,288.87219381632684
BKTCV,Oriental Mindoro,2021-Q2,Philippines,2021,332183318448.6994,123.5075473904579,No,No,Lower-middle income,Yes,Yes,Yes,No,130.0,Moderate,Yes,High,Very Low,Am,sentinel_2_oriental_mindoro_2021-Q2.tif,viirs_oriental_mindoro_2021-Q2.tif,204.1714403937076
